id,title,media_type,original_title,release_date,year,format,genre,director,rating,user_rating,tmdb_id,tmdb_media_type,tmdb_url,poster_path,backdrop_path,overview,trailer_url,runtime,upc,location,notes,season_number,episode_number,episode_title,network,type_details,series_id,space_id,library_id,import_source,added_by,created_at,updated_at,signed_by,signed_role,signed_on,signed_at,signed_proof_path,cast_members,owned_formats,estimated_value_low,estimated_value_mid,estimated_value_high,valuation_currency,valuation_source,valuation_last_updated,tv_season_count,tv_completed_season_count,tv_all_seasons_completed,cast
3881,The Completely Made-Up Adventures of Dick Turpin,tv_series,,2024-03-01T00:00:00.000Z,2024,Digital,,,,,197459,tv,https://www.themoviedb.org/tv/197459,/6UZwXEb6S6KYW7JmdYM17mNUTPv.jpg,/23rUL85G2GwSwesjsfuYR8O7Gq5.jpg,Legendary highwayman Dick Turpin sets out on a series of wildly absurd escapades when he's made the reluctant leader of a band of outlaws—and tasked with outwitting utterly corrupt lawman Jonathan Wilde.,,30,,,Imported from Plex section 2,,,,Big Talk Studios,,,1,7,plex,1,2026-03-08T16:47:49.493Z,2026-04-20T05:30:04.878Z,,,,,,"Noel Fielding, Marc Wootton, Ellie White, Mark Heap, Michael Fielding, Duayne Boachie","[""digital""]",,,,,,,1,0,false,"Noel Fielding, Marc Wootton, Ellie White, Mark Heap, Michael Fielding, Duayne Boachie"
3882,The Core,tv_series,,2017-10-26T00:00:00.000Z,2017,Digital,,,,,107399,tv,https://www.themoviedb.org/tv/107399,/mrvw1bRtmj8N7EGESkB0ZCdprJQ.jpg,/aF64ElKf0ctbNtyCSI3yql5N22N.jpg,"A genre filmmaking special with blood, guts, and brains. Mickey Keating hosts frank conversations with iconic filmmakers and real-life experts, punctuated by vividly stylish demonstrations.",,30,,,Imported from Plex section 2,,,,Shudder,,,1,7,plex,1,2026-03-08T16:47:49.683Z,2026-04-20T05:30:05.166Z,,,,,,"Mickey Keating, Samuel Zimmerman, James Ojala","[""digital""]",,,,,,,1,1,true,"Mickey Keating, Samuel Zimmerman, James Ojala"
3883,Creature,tv_series,Yaratılan,2023-10-20T00:00:00.000Z,2023,Digital,,Çağan Irmak,,,214081,tv,https://www.themoviedb.org/tv/214081,/7rAH06i8bX88GkQWLfxkownyJMe.jpg,/6kC51Z17J5h7rLEokyud4bojPyr.jpg,"One of the most fundamental questions of humanity, ""death and beyond"". The biggest wish of Ziya, an adventurous, rebellious and excited young medical student, is to be a very good physician and cure many epidemics that medicine cannot find a cure for.",,45,,,Imported from Plex section 2,,,,O3 Medya,,,1,7,plex,1,2026-03-08T16:47:49.877Z,2026-04-20T05:30:05.451Z,,,,,,"Taner Ölmez, Erkan Kolçak Köstendil, Şifanur Gül, Bülent Şakrak, Devrim Yakut, Durul Bazan, Engin Benli, Ekremcan Arslandağ","[""digital""]",,,,,,,1,1,true,"Taner Ölmez, Erkan Kolçak Köstendil, Şifanur Gül, Bülent Şakrak, Devrim Yakut, Durul Bazan, Engin Benli, Ekremcan Arslandağ"
3884,Crossing Swords,tv_series,,2020-06-12T00:00:00.000Z,2020,Digital,,,,,104127,tv,https://www.themoviedb.org/tv/104127,/l3jSJcrXTcXK1ibq7vM4GPDGSrk.jpg,/ldInzmy1Z7MfQ4kB36aymBVde8e.jpg,"Goodhearted hero wannabe Patrick lands his dream job as a squire, only to learn the royal castle is a corrupt hornet’s nest of horny monarchs, crooks and charlatans. War, murder, full frontal nudity—who knew brightly colored peg people led such exciting lives?",,23,,,Imported from Plex section 2,,,,Stoopid Buddy Stoodios,,,1,7,plex,1,2026-03-08T16:47:50.068Z,2026-04-20T05:30:05.757Z,,,,,,,"[""digital""]",,,,,,,2,2,true,
3885,The Crown,tv_series,,2016-11-04T00:00:00.000Z,2016,Digital,,,,,65494,tv,https://www.themoviedb.org/tv/65494,/1M876KPjulVwppEpldhdc8V4o68.jpg,/8VXhcrl5z2I1zEU9X3pkkNrZlD.jpg,"The gripping, decades-spanning inside story of Her Majesty Queen Elizabeth II and the Prime Ministers who shaped Britain's post-war destiny. 

The Crown tells the inside story of two of the most famous addresses in the world – Buckingham Palace and 10 Downing Street – and the intrigues, love lives and machinations behind the great events that shaped the second half of the 20th century. Two houses, two courts, one Crown.",,60,,,Imported from Plex section 2,,,,Left Bank Pictures,,,1,7,plex,1,2026-03-08T16:47:50.272Z,2026-04-20T05:30:06.031Z,,,,,,"Imelda Staunton, Jonathan Pryce, Lesley Manville, Dominic West, Claudia Harrison, Marcia Warren","[""digital""]",,,,,,,6,5,false,"Imelda Staunton, Jonathan Pryce, Lesley Manville, Dominic West, Claudia Harrison, Marcia Warren"
3886,The Curse of Oak Island,tv_series,,2014-01-05T00:00:00.000Z,2014,Digital,,,,,60603,tv,https://www.themoviedb.org/tv/60603,/gtkxUUmHDF31iDUOlxQqUXmiU71.jpg,/5pN8ouV9pWL5M7pSbz22IEXtNO8.jpg,Follow brothers Marty and Rick Lagina through their effort to find the speculated - and as of yet undiscovered - buried treasure believed to have been concealed through extraordinary means on Oak Island.,,43,,,Imported from Plex section 2,,,,Prometheus Entertainment,,,1,7,plex,1,2026-03-08T16:47:50.509Z,2026-04-20T05:30:06.350Z,,,,,,"Rick Lagina, Marty Lagina, Robert Clotworthy, Gary Drayton","[""digital""]",,,,,,,3,3,true,"Rick Lagina, Marty Lagina, Robert Clotworthy, Gary Drayton"
3887,Cursed,tv_series,Cursed (2020),2020-07-17T00:00:00.000Z,2020,Digital,,,,,83125,tv,https://www.themoviedb.org/tv/83125,/wrLC5kx0nEq9U0MyJD7dnOT6m5F.jpg,/uzUPwWSAheYKdavFCcod9M6y2rf.jpg,A teenage sorceress named Nimue encounters a young Arthur on her quest to find a powerful and ancient sword.,,60,,,Imported from Plex section 2,,,,Arcanum Pictures,,,1,7,plex,1,2026-03-08T16:47:50.744Z,2026-04-20T05:30:06.658Z,,,,,,"Katherine Langford, Devon Terrell, Gustaf Skarsgård, Daniel Sharman, Sebastian Armesto, Lily Newmark, Peter Mullan, Matt Stokoe","[""digital""]",,,,,,,1,1,true,"Katherine Langford, Devon Terrell, Gustaf Skarsgård, Daniel Sharman, Sebastian Armesto, Lily Newmark, Peter Mullan, Matt Stokoe"
3888,Cyberpunk: Edgerunners,tv_series,サイバーパンク: エッジランナーズ,2022-09-13T00:00:00.000Z,2022,Digital,,Hiroyuki Imaishi,,,105248,tv,https://www.themoviedb.org/tv/105248,/lqcDVZ8pyk08AVftMBildDR3QUK.jpg,/bRE6zX4iOAejLOQCHryoV5WNu8G.jpg,"A Street Kid trying to survive in a technology and body modification-obsessed city of the future. Having everything to lose, he chooses to stay alive by becoming an Edgerunner, a Mercenary outlaw also known as a Cyberpunk.",,25,,,Imported from Plex section 2,,,,TRIGGER,,,1,7,plex,1,2026-03-08T16:47:50.941Z,2026-04-20T05:30:06.945Z,,,,,,KENN,"[""digital""]",,,,,,,1,1,true,KENN
3889,Cyborg 009: Call of Justice III,tv_series,CYBORG009 CALL OF JUSTICE,2016-11-25T00:00:00.000Z,2016,Digital,,,,,,tv,,,,"The cyborgs regroup. Donning their combat armor, they fight seriously once again to defeat the power of the storm and its cause, the Cowboy.",,25,,,Imported from Plex section 2,,,,Ishimori Production,,,1,7,plex,1,2026-03-08T16:47:51.121Z,2026-04-20T05:30:07.222Z,,,,,,,"[""digital""]",,,,,,,1,0,false,
3890,Cyborg 009: The Cyborg Soldier,tv_series,サイボーグ009 THE CYBORG SOLDIER,2001-10-14T00:00:00.000Z,2001,Digital,,Jun Kawagoe,,,69113,tv,https://www.themoviedb.org/tv/69113,/iFr5M9gQsQOVCByh7fiHR17RZSd.jpg,/x8T0dcllXzScXpO5jTi1m4letUY.jpg,"Nine super-powered cyborg soldiers join forces to combat Black Ghost, the terrorist organization which they were originally created to serve.",,24,,,Imported from Plex section 2,,,,TV Asahi,,,1,7,plex,1,2026-03-08T16:47:51.259Z,2026-04-20T05:30:07.512Z,,,,,,"Takahiro Sakurai, Kana Ueda, Showtaro Morikubo, Satsuki Yukino, Nobuo Tobita, Akio Otsuka, Chafurin, Cho","[""digital""]",,,,,,,1,1,true,"Takahiro Sakurai, Kana Ueda, Showtaro Morikubo, Satsuki Yukino, Nobuo Tobita, Akio Otsuka, Chafurin, Cho"
3891,Daisy Jones & The Six,tv_series,Daisy Jones & the Six,2023-03-01T00:00:00.000Z,2023,Digital,,,,,95555,tv,https://www.themoviedb.org/tv/95555,/ltfscPUljehY7IwGG85vij2TEbQ.jpg,/37NYkXhZBGgRHCCXLbIQXoJZUYS.jpg,"In 1977, Daisy Jones and The Six were on top of the world; the band had risen from obscurity to fame, and then, after a sold-out show at Soldier Field, they called it quits; now, decades later, the band members agree to reveal the truth.",,49,,,Imported from Plex section 2,,,,Amazon Studios,,,1,7,plex,1,2026-03-08T16:47:51.472Z,2026-04-20T05:30:07.820Z,,,,,,"Riley Keough, Sam Claflin, Camila Morrone, Suki Waterhouse, Will Harrison, Josh Whitehouse, Sebastian Chacon, Nabiyah Be","[""digital""]",,,,,,,1,1,true,"Riley Keough, Sam Claflin, Camila Morrone, Suki Waterhouse, Will Harrison, Josh Whitehouse, Sebastian Chacon, Nabiyah Be"
3892,Dark Angel,tv_series,,2000-10-03T00:00:00.000Z,2000,Digital,,John MacCarthy,,,2407,tv,https://www.themoviedb.org/tv/2407,/tAn7OUmhofgTnjEjesilFhIovVY.jpg,/m7PpoL6vP4oZnK52O7uFolJPyal.jpg,Super soldier Max Guevera tries to live a normal life in post-apocalyptic Seattle while eluding capture by government agents from the covert biotech facility she escaped from as a child and searching for her genetically-enhanced brothers and sisters who have dispersed after escape.,,43,,,Imported from Plex section 2,,,,20th Century Fox Television,{},,1,7,plex,1,2026-03-08T16:47:51.669Z,2026-04-20T05:30:08.074Z,,,,,,"Jessica Alba, Michael Weatherly, Valarie Rae Miller, J.C. MacKenzie, Jensen Ackles, Kevin Durand, Martin Cummins, Richard Gunn","[""digital""]",,,,,,,2,2,true,"Jessica Alba, Michael Weatherly, Valarie Rae Miller, J.C. MacKenzie, Jensen Ackles, Kevin Durand, Martin Cummins, Richard Gunn"
3893,Dark Knight,tv_series,,2000-07-01T00:00:00.000Z,2000,Digital,,,,,27708,tv,https://www.themoviedb.org/tv/27708,/vzqgEDjtqceF3KzIZ1W1iXO7ZyV.jpg,/vzqgEDjtqceF3KzIZ1W1iXO7ZyV.jpg,"Set in the dark ages, a time of fear, magic and mystery. Ancient evil is about to be unleashed on the land and the only hope is the sharp sword, the pure heart and the mysterious force that protects the 'Chosen One' Ivanhoe.",,48,,,Imported from Plex section 2,,,,Dark Knight Productions,,,1,7,plex,1,2026-03-08T16:47:51.893Z,2026-04-20T05:30:08.412Z,,,,,,"Ben Pullen, Charlotte Comer, Peter O'Farrell, Cameron Rhodes","[""digital""]",,,,,,,2,2,true,"Ben Pullen, Charlotte Comer, Peter O'Farrell, Cameron Rhodes"
3894,Dark Matter,tv_series,,2015-06-12T00:00:00.000Z,2015,Digital,,,,,62425,tv,https://www.themoviedb.org/tv/62425,/oWYOFBvIMkW64n51uD4mdje6k2u.jpg,/4wwWDjLfJVMt2hh8DIa2rzEx5VS.jpg,"In the dystopian 27th century, six people wake up on a deserted spaceship with no memory of who they are or what they're doing there. They reluctantly team up and set off to find answers with the help of a female android.",,43,,,Imported from Plex section 2,,,,Prodigy Pictures Inc,,,1,7,plex,1,2026-03-08T16:47:52.135Z,2026-04-20T05:30:08.718Z,,,,,,"Melissa O'Neil, Anthony Lemke, Alex Mallari Jr., Jodelle Ferland, Roger Cross, Zoie Palmer","[""digital""]",,,,,,,3,3,true,"Melissa O'Neil, Anthony Lemke, Alex Mallari Jr., Jodelle Ferland, Roger Cross, Zoie Palmer"
3895,Dark Winds,tv_series,,2022-06-12T00:00:00.000Z,2022,Digital,,,,,128904,tv,https://www.themoviedb.org/tv/128904,/kDlrMN0P9ByrEH2GoRbBFeZHbcf.jpg,/uNvpN37f9HbvsDBQFhHU5m2EnVo.jpg,Two Navajo police officers in the 1970s Southwest are forced to challenge their spiritual beliefs when they search for clues in a double murder case.,,60,,,Imported from Plex section 2,,,,AMC Studios,,,1,7,plex,1,2026-03-08T16:47:52.363Z,2026-04-20T05:30:09.032Z,,,,,,"Zahn McClarnon, Kiowa Gordon, Jessica Matten, Deanna Allison, Isabel DeRoy-Olson, Franka Potente","[""digital""]",,,,,,,2,2,true,"Zahn McClarnon, Kiowa Gordon, Jessica Matten, Deanna Allison, Isabel DeRoy-Olson, Franka Potente"
3896,Deadwood,tv_series,,2004-03-21T00:00:00.000Z,2004,Digital,,,,,1406,tv,https://www.themoviedb.org/tv/1406,/fWwxYAuqY4Na7fKI3Qq2nFWCwG8.jpg,/dGzPJnh8YcUS4J10sNunohaXMVn.jpg,"The story of the early days of Deadwood, South Dakota; woven around actual historic events with most of the main characters based on real people. Deadwood starts as a gold mining camp and gradually turns from a lawless wild-west community into an organized wild-west civilized town. The story focuses on the real-life characters Seth Bullock and Al Swearengen.",,60,,,Imported from Plex section 2,,,,Roscoe Productions,,,1,7,plex,1,2026-03-08T16:47:52.562Z,2026-04-20T05:30:09.320Z,,,,,,"Timothy Olyphant, Ian McShane, Molly Parker, Jim Beaver, W. Earl Brown, Dayton Callie, Brad Dourif, Anna Gunn","[""digital""]",,,,,,,3,3,true,"Timothy Olyphant, Ian McShane, Molly Parker, Jim Beaver, W. Earl Brown, Dayton Callie, Brad Dourif, Anna Gunn"
3897,The Decameron,tv_series,,2024-07-25T00:00:00.000Z,2024,Digital,,,,,250162,tv,https://www.themoviedb.org/tv/250162,/7jxX4EQLeGMQb8SA4YgiaUowz8n.jpg,/8hbXSjV5JvSjuSnOF2TBOAJEu5m.jpg,"In 1348, as the Black Death strikes hard in the city of Florence. A handful of nobles are invited to retreat with their servants to a grand villa in the Italian countryside and wait out the pestilence with a lavish holiday. But as social rules wear thin, what starts as a wine-soaked sex romp in the hills of Tuscany descends into an all out scramble for survival.",,60,,,Imported from Plex section 2,,,,Tilted Productions,,,1,7,plex,1,2026-03-08T16:47:52.775Z,2026-04-20T05:30:09.619Z,,,,,,"Tanya Reynolds, Jessica Kate Plummer, Lou Gala, Karan Gill, Zosia Mamet, Saoirse-Monica Jackson, Douggie McMeekin, Tony Hale","[""digital""]",,,,,,,1,1,true,"Tanya Reynolds, Jessica Kate Plummer, Lou Gala, Karan Gill, Zosia Mamet, Saoirse-Monica Jackson, Douggie McMeekin, Tony Hale"
3898,Demon Slayer: Kimetsu no Yaiba,tv_series,鬼滅の刃,2019-04-06T00:00:00.000Z,2019,Digital,,Haruo Sotozaki,,,85937,tv,https://www.themoviedb.org/tv/85937,/xUfRZu2mi8jH6SzQEJGP6tjBuYj.jpg,/3GQKYh6Trm8pxd2AypovoYQf4Ay.jpg,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister.",,24,,,Imported from Plex section 2,,,,ufotable,,,1,7,plex,1,2026-03-08T16:47:52.978Z,2026-04-20T05:30:09.887Z,,,,,,"Natsuki Hanae, Akari Kito, Hiro Shimono, Yoshitsugu Matsuoka, Nobuhiko Okamoto, Takahiro Sakurai","[""digital""]",,,,,,,4,4,true,"Natsuki Hanae, Akari Kito, Hiro Shimono, Yoshitsugu Matsuoka, Nobuhiko Okamoto, Takahiro Sakurai"
3899,Derek,tv_series,,2012-04-12T00:00:00.000Z,2012,Digital,,,,,,tv,,,,Derek is a loyal nursing home care assistant who sees only the good in his quirky co-workers as they struggle against prejudice and shrinking budgets to care for their elderly residents.,,24,,,Imported from Plex section 2,,,,Derek Productions,,,1,7,plex,1,2026-03-08T16:47:53.185Z,2026-04-20T05:30:10.158Z,,,,,,,"[""digital""]",,,,,,,3,0,false,
3900,Dick Turpin,tv_series,,1979-01-06T00:00:00.000Z,1979,Digital,,,,,10612,tv,https://www.themoviedb.org/tv/10612,/6kwTIxHmS7UPJxg4w3treoUhe8I.jpg,/tAV2Q66U1OCUxvnqpmwEmnPJ36B.jpg,"Famed 18th-century English highwayman Dick Turpin eludes authorities while romancing a farmer's daughter, though his days robbing coaches under the alias John Palmer may be numbered.",,30,,,Imported from Plex section 2,,,,LWT,,,1,7,plex,1,2026-03-08T16:47:53.324Z,2026-04-20T05:30:10.370Z,,,,,,"Richard O'Sullivan, Michael Deeks","[""digital""]",,,,,,,1,0,false,"Richard O'Sullivan, Michael Deeks"
3901,Dickinson,tv_series,,2019-11-01T00:00:00.000Z,2019,Digital,,,,,89901,tv,https://www.themoviedb.org/tv/89901,/dDdcAfHBZ6Aalv53iR6o35CSLWA.jpg,/jrFL1KBSDO5vTM7AB6sXnx6Flc0.jpg,"A highly fictionalized and stylized version of the real life aspiring writer Emily Dickinson is brought to life with modern sense and sensibility. Embarrassed by her own parents and shunned from society, Dickinson will stop at nothing to rebel against her strict background and make her voice heard through the magic of poetry.",,30,,,Imported from Plex section 2,,,,wiip,,,1,7,plex,1,2026-03-08T16:47:53.526Z,2026-04-20T05:30:10.628Z,,,,,,"Hailee Steinfeld, Toby Huss, Adrian Enscoe, Anna Baryshnikov, Ella Hunt, Amanda Warren, Chinaza Uche, Jane Krakowski","[""digital""]",,,,,,,3,3,true,"Hailee Steinfeld, Toby Huss, Adrian Enscoe, Anna Baryshnikov, Ella Hunt, Amanda Warren, Chinaza Uche, Jane Krakowski"
3902,Didn't I Say to Make My Abilities Average in the Next Life?!,tv_series,私、能力は平均値でって言ったよね！,2019-10-07T00:00:00.000Z,2019,Digital,,Masahiko Ohta,,,91547,tv,https://www.themoviedb.org/tv/91547,/I5ba54dxd7EqW0JMeAlftMEyXd.jpg,/3d6NA7xA28fhg0UOJ5T5DXK2SMm.jpg,"When she turns ten years old, Adele von Ascham is hit with a horrible headache-and memories of her previous life as an eighteen-year-old Japanese girl named Kurihara Misato. That life changed abruptly, however, when Misato died trying to aid a little girl and met god. During that meeting, she made an odd request and asked for average abilities in her next life. But few things-especially wishes-ever go quite as planned.",,24,,,Imported from Plex section 2,,,,project No.9,,,1,7,plex,1,2026-03-08T16:47:53.747Z,2026-04-20T05:30:10.893Z,,,,,,"Azumi Waki, Sora Tokui, Fumiko Uchimura, Masumi Tazawa, Wataru Hatano, Hiyori Kouno, Maki Kawase, Kiyono Yasuno","[""digital""]",,,,,,,1,1,true,"Azumi Waki, Sora Tokui, Fumiko Uchimura, Masumi Tazawa, Wataru Hatano, Hiyori Kouno, Maki Kawase, Kiyono Yasuno"
3903,Dirk Gently,tv_series,,2010-12-11T00:00:00.000Z,2010,Digital,,,,,,tv,,,,Holistic detective Gently relies on the universe to unravel mysteries based on the 'interconnectedness of all things'.,,60,,,Imported from Plex section 2,,,,ITV Studios,,,1,7,plex,1,2026-03-08T16:47:53.923Z,2026-04-20T05:30:11.122Z,,,,,,,"[""digital""]",,,,,,,1,0,false,
3904,Dirk Gently's Holistic Detective Agency,tv_series,,2016-10-22T00:00:00.000Z,2016,Digital,,,,,67773,tv,https://www.themoviedb.org/tv/67773,/q8oMpXPEAUJJ0KztsRs5K51T2lo.jpg,/ey9RcQXlp8hm0o7fFQfFza3JB5F.jpg,"Centers on the titular holistic detective who investigates cases involving the supernatural. Based on the ""Dirk Gently's Holistic Detective Agency"" novel series, written by Douglas Adams and published by Simon and Schuster in 1987.",,42,,,Imported from Plex section 2,,,,Ideate Media,,,1,7,plex,1,2026-03-08T16:47:54.046Z,2026-04-20T05:30:11.356Z,,,,,,"Samuel Barnett, Elijah Wood, Hannah Marks, Jade Eshete, Fiona Dourif, Amanda Walsh, Mpho Koaho, Dustin Milligan","[""digital""]",,,,,,,2,2,true,"Samuel Barnett, Elijah Wood, Hannah Marks, Jade Eshete, Fiona Dourif, Amanda Walsh, Mpho Koaho, Dustin Milligan"
3905,Discontinued,tv_series,,2023-11-11T00:00:00.000Z,2023,Digital,,Brian Volk-Weiss,,,244828,tv,https://www.themoviedb.org/tv/244828,/qY3lXB0hkObOrcgUFytrVSDigWa.jpg,/w8AsUq9kuS8vFO7hgEOrOws4YL4.jpg,Bruce Campbell hosts this series that takes a comically nostalgic look at pop culture phenomena that have long since been discontinued.,,24,,,Imported from Plex section 2,,,,Maximum Effort,,,1,7,plex,1,2026-03-08T16:47:54.242Z,2026-04-20T05:30:11.662Z,,,,,,"Bruce Campbell, Andre Meadows, Andrea Lopez","[""digital""]",,,,,,,1,1,true,"Bruce Campbell, Andre Meadows, Andrea Lopez"
3906,A Discovery of Witches,tv_series,,2018-09-14T00:00:00.000Z,2018,Digital,,Alex Williams,,,77236,tv,https://www.themoviedb.org/tv/77236,/l7MUpFAE8UEWYnO2Uv7SFtdZ2OJ.jpg,/mZOw5cBXPDfSv1T8IFWsWi8Wktp.jpg,"Forbidden love blossoms between a witch and vampire after an ancient manuscript is uncovered, pitting them against supernatural forces vying for its coveted secrets.",,45,,,Imported from Plex section 2,,,,Bad Wolf,,,1,7,plex,1,2026-03-08T16:47:54.437Z,2026-04-20T05:30:11.928Z,,,,,,"Teresa Palmer, Matthew Goode, Edward Bluemel, Malin Buska, Alex Kingston, Jacob Ifan, Aiysha Hart, Gregg Chillin","[""digital""]",,,,,,,3,3,true,"Teresa Palmer, Matthew Goode, Edward Bluemel, Malin Buska, Alex Kingston, Jacob Ifan, Aiysha Hart, Gregg Chillin"
3907,Disenchantment,tv_series,,2018-08-17T00:00:00.000Z,2018,Digital,,,,,73021,tv,https://www.themoviedb.org/tv/73021,/1WynayCqKRzrl4cFZR8NOfiDwd6.jpg,/hHEqDPbO6z4Xje5tOf3Wm1mdMtI.jpg,"Princess Tiabeanie, 'Bean', is about to be married to Prince Merkimer. It is an arranged marriage and Bean isn't too happy about it. She is fun loving and free spirited and marriage is the last thing she wants to preoccupy herself with. Then she meets Luci, a demon, and Elfo, an elf, and things get rather exciting, and dangerous.",,30,,,Imported from Plex section 2,,,,The ULULU Company,,,1,7,plex,1,2026-03-08T16:47:54.650Z,2026-04-20T05:30:12.222Z,,,,,,"Abbi Jacobson, Lucy Montgomery, Nat Faxon, Tress MacNeille, David Herman, Maurice LaMarche, Billy West, Eric André","[""digital""]",,,,,,,4,1,false,"Abbi Jacobson, Lucy Montgomery, Nat Faxon, Tress MacNeille, David Herman, Maurice LaMarche, Billy West, Eric André"
3908,Django,tv_series,,2023-02-13T00:00:00.000Z,2023,Digital,,,,,125359,tv,https://www.themoviedb.org/tv/125359,/eQ4GRmP0EEkxjwlPbZlVn7HLoZp.jpg,/gXdTX8TojqqBr2DhwdNS0NjdZer.jpg,"Follows Django, a gunslinger in the Wild West who is searching for his daughter who he believes escaped the murder of his family eight years ago.",,50,,,Imported from Plex section 2,,,,Cattleya,,,1,7,plex,1,2026-03-08T16:47:54.866Z,2026-04-20T05:30:12.542Z,,,,,,"Matthias Schoenaerts, Lisa Vicari, Nicholas Pinnock, Noomi Rapace, Jyuddah Jaymes, Eric Kole, Benny O. Arthur","[""digital""]",,,,,,,1,1,true,"Matthias Schoenaerts, Lisa Vicari, Nicholas Pinnock, Noomi Rapace, Jyuddah Jaymes, Eric Kole, Benny O. Arthur"
3909,DMZ,tv_series,,2022-03-17T00:00:00.000Z,2022,Digital,,Soren Miltich,,,113566,tv,https://www.themoviedb.org/tv/113566,/wnug9DhsenurS5dWCypjZSRFnH6.jpg,/fUjATGfykF0EU57DhMDkIXqQlc5.jpg,"In a near-future civil-war-torn America, fearless medic Alma sets out on a harrowing quest to find her missing son - crossing into the demilitarized zone of Manhattan, where a ruthless battle for control rages between rival gang leaders.",,59,,,Imported from Plex section 2,,,,ARRAY Filmworks,,,1,7,plex,1,2026-03-08T16:47:55.062Z,2026-04-20T05:30:12.842Z,,,,,,"Rosario Dawson, Benjamin Bratt, Hoon Lee, Freddy Miyares, Mamie Gummer, Jordan Preston Carter, Venus Ariel, Amandla Jahava","[""digital""]",,,,,,,1,1,true,"Rosario Dawson, Benjamin Bratt, Hoon Lee, Freddy Miyares, Mamie Gummer, Jordan Preston Carter, Venus Ariel, Amandla Jahava"
3910,Doctor Who,tv_series,,1963-11-23T00:00:00.000Z,1963,Digital,,,,,121,tv,https://www.themoviedb.org/tv/121,/xinqAmYrZ1TEwowcQhgTkZVtVE0.jpg,/8VWgyQjExeMgeg6Qzv6agduMU1A.jpg,"The adventures in time and space of the Doctor, a Time Lord who changes appearance and personality by regenerating when near death, and is joined by companions in battles against aliens and other megalomaniacs.",,25,,,Imported from Plex section 2,,,,BBC,,,1,7,plex,1,2026-03-08T16:47:55.255Z,2026-04-20T05:30:13.125Z,,,,,,"Sylvester McCoy, Sophie Aldred","[""digital""]",,,,,,,26,25,false,"Sylvester McCoy, Sophie Aldred"
3911,Doctor Who,tv_series,Doctor Who (2005),2005-03-26T00:00:00.000Z,2005,Digital,,,,,57243,tv,https://www.themoviedb.org/tv/57243,/w8enSKCf6Zm0topeQ2XPccDqsqp.jpg,/vcFW09U4834DyFOeRZpsx9x1D3S.jpg,"Continuing on from Doctor Who (1963), this revival follows the further adventures of the Doctor and their companions as they encounter various alien threats and save civilizations on different planets and time periods.",,45,,,Imported from Plex section 2,,,,BBC Cymru Wales,,,1,7,plex,1,2026-03-08T16:47:55.800Z,2026-04-20T05:30:13.961Z,,,,,,"Jodie Whittaker, Mandip Gill, John Bishop","[""digital""]",,,,,,,14,13,false,"Jodie Whittaker, Mandip Gill, John Bishop"
3912,Doctor Who,tv_series,Doctor Who (2023),2023-12-25T00:00:00.000Z,2023,Digital,,,,,240310,tv,https://www.themoviedb.org/tv/240310,/tM0y4WwD8dQnsTWvo6lqKmJw47Z.jpg,/1te7ZAjKkjGnNYgV4hed3CeKae9.jpg,"The Time Lord known as the Doctor travels through space and time with his companions, having incredible adventures and facing dangerous enemies.",,45,,,Imported from Plex section 2,,,,Bad Wolf,,,1,7,plex,1,2026-03-08T16:47:56.124Z,2026-04-20T05:30:14.368Z,,,,,,David Tennant,"[""digital""]",,,,,,,2,2,true,David Tennant
3913,Dota: Dragon's Blood,tv_series,DOTA: Dragon's Blood,2021-03-25T00:00:00.000Z,2021,Digital,,,,,118956,tv,https://www.themoviedb.org/tv/118956,/6Qwwam0TQEMQmFMagjtLmcQHJYs.jpg,/wsYqM5sRdWglejqm8MugRDRp7D.jpg,"The story of Davion, a renowned Dragon Knight devoted to wiping the scourge from the face of the world. Following encounters with a powerful, ancient eldwurm as well as the noble Princess Mirana on a secret mission of her own, Davion becomes embroiled in events much larger than he could have ever imagined.",,25,,,Imported from Plex section 2,,,,Studio Mir,,,1,7,plex,1,2026-03-08T16:47:56.318Z,2026-04-20T05:30:14.660Z,,,,,,,"[""digital""]",,,,,,,3,3,true,
3914,Dr. Stone,tv_series,Dr.STONE,2019-07-05T00:00:00.000Z,2019,Digital,,,,,86031,tv,https://www.themoviedb.org/tv/86031,/rocRrglJfYkglKilmFaStvo5EvS.jpg,/lN13BPAEnc5iXmoxxBQHOZ1ScfZ.jpg,High schooler Taiju awakens from petrification millennia after a blinding light turned humanity to stone. He finds his scientific genius friend Senku working on a plan to rebuild civilization using science.,,24,,,Imported from Plex section 2,,,,TMS Entertainment,,,1,7,plex,1,2026-03-08T16:47:56.510Z,2026-04-20T05:30:14.958Z,,,,,,"Yusuke Kobayashi, Makoto Furukawa, Kana Ichinose, Manami Numakura, Gen Sato, Kengo Kawanishi, Ryota Suzuki","[""digital""]",,,,,,,3,3,true,"Yusuke Kobayashi, Makoto Furukawa, Kana Ichinose, Manami Numakura, Gen Sato, Kengo Kawanishi, Ryota Suzuki"
